figure_panel,old_figure_panel,monkey_id,area,condition,previous_trial_outcome,frequency_band,epoch_start_ms,epoch_end_ms,frequency_min_hz,frequency_max_hz,matrix_row_zero_based,matrix_column_zero_based,matrix_row_one_based,matrix_column_one_based,cp
Fig4G,Fig5D,Monkey_A,V4,pre,rewarded,alpha_beta,-300,0,5,30,2,4,3,5,0.515442894132353
Fig4G,Fig5D,Monkey_A,V4,pre,rewarded,alpha_beta,-300,0,5,30,2,5,3,6,0.520109739368999
Fig4G,Fig5D,Monkey_A,V4,pre,rewarded,alpha_beta,-300,0,5,30,2,6,3,7,0.517666252708988
Fig4G,Fig5D,Monkey_A,V4,pre,rewarded,alpha_beta,-300,0,5,30,2,7,3,8,0.506276410094074
Fig4G,Fig5D,Monkey_A,V4,pre,rewarded,alpha_beta,-300,0,5,30,2,8,3,9,0.493166126898321
Fig4G,Fig5D,Monkey_A,V4,pre,rewarded,alpha_beta,-300,0,5,30,2,9,3,10,0.483298674523746
Fig4G,Fig5D,Monkey_A,V4,pre,rewarded,alpha_beta,-300,0,5,30,2,10,3,11,0.479536042726926
Fig4G,Fig5D,Monkey_A,V4,pre,rewarded,alpha_beta,-300,0,5,30,2,11,3,12,0.479657470312741
Fig4G,Fig5D,Monkey_A,V4,pre,rewarded,alpha_beta,-300,0,5,30,2,12,3,13,0.482436019188156
Fig4G,Fig5D,Monkey_A,V4,pre,rewarded,alpha_beta,-300,0,5,30,2,13,3,14,0.491271012410613
Fig4G,Fig5D,Monkey_A,V4,pre,rewarded,alpha_beta,-300,0,5,30,2,14,3,15,0.496715448738241
Fig4G,Fig5D,Monkey_A,V4,pre,rewarded,alpha_beta,-300,0,5,30,2,15,3,16,0.491564841194471
Fig4G,Fig5D,Monkey_A,V4,pre,rewarded,alpha_beta,-300,0,5,30,2,16,3,17,0.481716869181257
Fig4G,Fig5D,Monkey_A,V4,pre,rewarded,alpha_beta,-300,0,5,30,2,17,3,18,0.474641926607739
Fig4G,Fig5D,Monkey_A,V4,pre,rewarded,alpha_beta,-300,0,5,30,2,18,3,19,0.469064049804791
Fig4G,Fig5D,Monkey_A,V4,pre,rewarded,alpha_beta,-300,0,5,30,2,19,3,20,0.4657728427529
Fig4G,Fig5D,Monkey_A,V4,pre,rewarded,alpha_beta,-300,0,5,30,2,20,3,21,0.468737429079309
Fig4G,Fig5D,Monkey_A,V4,pre,rewarded,alpha_beta,-300,0,5,30,2,21,3,22,0.468869570863873
Fig4G,Fig5D,Monkey_A,V4,pre,rewarded,alpha_beta,-300,0,5,30,2,22,3,23,0.469687746041022
Fig4G,Fig5D,Monkey_A,V4,pre,rewarded,alpha_beta,-300,0,5,30,2,23,3,24,0.476053278788321
Fig4G,Fig5D,Monkey_A,V4,pre,rewarded,alpha_beta,-300,0,5,30,2,24,3,25,0.483237960730838
Fig4G,Fig5D,Monkey_A,V4,pre,rewarded,alpha_beta,-300,0,5,30,2,25,3,26,0.480259413478787
Fig4G,Fig5D,Monkey_A,V4,pre,rewarded,alpha_beta,-300,0,5,30,2,26,3,27,0.470041963945098
Fig4G,Fig5D,Monkey_A,V4,pre,rewarded,alpha_beta,-300,0,5,30,2,27,3,28,0.459595295492731
Fig4G,Fig5D,Monkey_A,V4,pre,rewarded,alpha_beta,-300,0,5,30,2,28,3,29,0.454117417878102
Fig4G,Fig5D,Monkey_A,V4,pre,rewarded,alpha_beta,-300,0,5,30,3,4,4,5,0.507095883961981
Fig4G,Fig5D,Monkey_A,V4,pre,rewarded,alpha_beta,-300,0,5,30,3,5,4,6,0.508587754969521
Fig4G,Fig5D,Monkey_A,V4,pre,rewarded,alpha_beta,-300,0,5,30,3,6,4,7,0.502007938247254
Fig4G,Fig5D,Monkey_A,V4,pre,rewarded,alpha_beta,-300,0,5,30,3,7,4,8,0.484879505848167
Fig4G,Fig5D,Monkey_A,V4,pre,rewarded,alpha_beta,-300,0,5,30,3,8,4,9,0.464517982808581
Fig4G,Fig5D,Monkey_A,V4,pre,rewarded,alpha_beta,-300,0,5,30,3,9,4,10,0.450647316174382
Fig4G,Fig5D,Monkey_A,V4,pre,rewarded,alpha_beta,-300,0,5,30,3,10,4,11,0.447590847476887
Fig4G,Fig5D,Monkey_A,V4,pre,rewarded,alpha_beta,-300,0,5,30,3,11,4,12,0.449767128513567
Fig4G,Fig5D,Monkey_A,V4,pre,rewarded,alpha_beta,-300,0,5,30,3,12,4,13,0.454751828313082
Fig4G,Fig5D,Monkey_A,V4,pre,rewarded,alpha_beta,-300,0,5,30,3,13,4,14,0.463647210655758
Fig4G,Fig5D,Monkey_A,V4,pre,rewarded,alpha_beta,-300,0,5,30,3,14,4,15,0.467904968303829
Fig4G,Fig5D,Monkey_A,V4,pre,rewarded,alpha_beta,-300,0,5,30,3,15,4,16,0.468681585376742
Fig4G,Fig5D,Monkey_A,V4,pre,rewarded,alpha_beta,-300,0,5,30,3,16,4,17,0.466855950844555
Fig4G,Fig5D,Monkey_A,V4,pre,rewarded,alpha_beta,-300,0,5,30,3,17,4,18,0.468676715286402
Fig4G,Fig5D,Monkey_A,V4,pre,rewarded,alpha_beta,-300,0,5,30,3,18,4,19,0.473706869262425
Fig4G,Fig5D,Monkey_A,V4,pre,rewarded,alpha_beta,-300,0,5,30,3,19,4,20,0.477324047694418
Fig4G,Fig5D,Monkey_A,V4,pre,rewarded,alpha_beta,-300,0,5,30,3,20,4,21,0.479574354104269
Fig4G,Fig5D,Monkey_A,V4,pre,rewarded,alpha_beta,-300,0,5,30,3,21,4,22,0.483844124641845
Fig4G,Fig5D,Monkey_A,V4,pre,rewarded,alpha_beta,-300,0,5,30,3,22,4,23,0.489259340427432
Fig4G,Fig5D,Monkey_A,V4,pre,rewarded,alpha_beta,-300,0,5,30,3,23,4,24,0.492311263707275
Fig4G,Fig5D,Monkey_A,V4,pre,rewarded,alpha_beta,-300,0,5,30,3,24,4,25,0.492059317700343
Fig4G,Fig5D,Monkey_A,V4,pre,rewarded,alpha_beta,-300,0,5,30,3,25,4,26,0.488672656877785
Fig4G,Fig5D,Monkey_A,V4,pre,rewarded,alpha_beta,-300,0,5,30,3,26,4,27,0.480938628744897
Fig4G,Fig5D,Monkey_A,V4,pre,rewarded,alpha_beta,-300,0,5,30,3,27,4,28,0.468968596034123
Fig4G,Fig5D,Monkey_A,V4,pre,rewarded,alpha_beta,-300,0,5,30,3,28,4,29,0.461062166703192
Fig4G,Fig5D,Monkey_A,V4,pre,rewarded,alpha_beta,-300,0,5,30,4,4,5,5,0.49786608874928
Fig4G,Fig5D,Monkey_A,V4,pre,rewarded,alpha_beta,-300,0,5,30,4,5,5,6,0.49314177644662
Fig4G,Fig5D,Monkey_A,V4,pre,rewarded,alpha_beta,-300,0,5,30,4,6,5,7,0.479890585303691
Fig4G,Fig5D,Monkey_A,V4,pre,rewarded,alpha_beta,-300,0,5,30,4,7,5,8,0.464330971339518
Fig4G,Fig5D,Monkey_A,V4,pre,rewarded,alpha_beta,-300,0,5,30,4,8,5,9,0.450010633030576
Fig4G,Fig5D,Monkey_A,V4,pre,rewarded,alpha_beta,-300,0,5,30,4,9,5,10,0.438354883483089
Fig4G,Fig5D,Monkey_A,V4,pre,rewarded,alpha_beta,-300,0,5,30,4,10,5,11,0.431186759847728
Fig4G,Fig5D,Monkey_A,V4,pre,rewarded,alpha_beta,-300,0,5,30,4,11,5,12,0.430654296637203
Fig4G,Fig5D,Monkey_A,V4,pre,rewarded,alpha_beta,-300,0,5,30,4,12,5,13,0.434092580417367
Fig4G,Fig5D,Monkey_A,V4,pre,rewarded,alpha_beta,-300,0,5,30,4,13,5,14,0.44001980503405
Fig4G,Fig5D,Monkey_A,V4,pre,rewarded,alpha_beta,-300,0,5,30,4,14,5,15,0.451835293544695
Fig4G,Fig5D,Monkey_A,V4,pre,rewarded,alpha_beta,-300,0,5,30,4,15,5,16,0.461780018019334
Fig4G,Fig5D,Monkey_A,V4,pre,rewarded,alpha_beta,-300,0,5,30,4,16,5,17,0.470491310947151
Fig4G,Fig5D,Monkey_A,V4,pre,rewarded,alpha_beta,-300,0,5,30,4,17,5,18,0.474806860333926
Fig4G,Fig5D,Monkey_A,V4,pre,rewarded,alpha_beta,-300,0,5,30,4,18,5,19,0.480396100681001
Fig4G,Fig5D,Monkey_A,V4,pre,rewarded,alpha_beta,-300,0,5,30,4,19,5,20,0.487034683160039
Fig4G,Fig5D,Monkey_A,V4,pre,rewarded,alpha_beta,-300,0,5,30,4,20,5,21,0.488883044780481
Fig4G,Fig5D,Monkey_A,V4,pre,rewarded,alpha_beta,-300,0,5,30,4,21,5,22,0.493234308163083
Fig4G,Fig5D,Monkey_A,V4,pre,rewarded,alpha_beta,-300,0,5,30,4,22,5,23,0.496859278739621
Fig4G,Fig5D,Monkey_A,V4,pre,rewarded,alpha_beta,-300,0,5,30,4,23,5,24,0.496698890431084
Fig4G,Fig5D,Monkey_A,V4,pre,rewarded,alpha_beta,-300,0,5,30,4,24,5,25,0.495036241588948
Fig4G,Fig5D,Monkey_A,V4,pre,rewarded,alpha_beta,-300,0,5,30,4,25,5,26,0.495116435743216
Fig4G,Fig5D,Monkey_A,V4,pre,rewarded,alpha_beta,-300,0,5,30,4,26,5,27,0.491399907468284
Fig4G,Fig5D,Monkey_A,V4,pre,rewarded,alpha_beta,-300,0,5,30,4,27,5,28,0.48154674069204
Fig4G,Fig5D,Monkey_A,V4,pre,rewarded,alpha_beta,-300,0,5,30,4,28,5,29,0.4714984456295
Fig4G,Fig5D,Monkey_A,V4,pre,rewarded,alpha_beta,-300,0,5,30,5,4,6,5,0.485316515288025
Fig4G,Fig5D,Monkey_A,V4,pre,rewarded,alpha_beta,-300,0,5,30,5,5,6,6,0.478810723938929
Fig4G,Fig5D,Monkey_A,V4,pre,rewarded,alpha_beta,-300,0,5,30,5,6,6,7,0.47191987078027
Fig4G,Fig5D,Monkey_A,V4,pre,rewarded,alpha_beta,-300,0,5,30,5,7,6,8,0.464287140526457
Fig4G,Fig5D,Monkey_A,V4,pre,rewarded,alpha_beta,-300,0,5,30,5,8,6,9,0.455414485272035
Fig4G,Fig5D,Monkey_A,V4,pre,rewarded,alpha_beta,-300,0,5,30,5,9,6,10,0.447806430142613
Fig4G,Fig5D,Monkey_A,V4,pre,rewarded,alpha_beta,-300,0,5,30,5,10,6,11,0.442973352489022
Fig4G,Fig5D,Monkey_A,V4,pre,rewarded,alpha_beta,-300,0,5,30,5,11,6,12,0.442397383138124
Fig4G,Fig5D,Monkey_A,V4,pre,rewarded,alpha_beta,-300,0,5,30,5,12,6,13,0.44534898255696
Fig4G,Fig5D,Monkey_A,V4,pre,rewarded,alpha_beta,-300,0,5,30,5,13,6,14,0.450145372196654
Fig4G,Fig5D,Monkey_A,V4,pre,rewarded,alpha_beta,-300,0,5,30,5,14,6,15,0.455245006128197
Fig4G,Fig5D,Monkey_A,V4,pre,rewarded,alpha_beta,-300,0,5,30,5,15,6,16,0.457268366328195
Fig4G,Fig5D,Monkey_A,V4,pre,rewarded,alpha_beta,-300,0,5,30,5,16,6,17,0.463317667876072
Fig4G,Fig5D,Monkey_A,V4,pre,rewarded,alpha_beta,-300,0,5,30,5,17,6,18,0.472862720270128
Fig4G,Fig5D,Monkey_A,V4,pre,rewarded,alpha_beta,-300,0,5,30,5,18,6,19,0.479790910788062
Fig4G,Fig5D,Monkey_A,V4,pre,rewarded,alpha_beta,-300,0,5,30,5,19,6,20,0.485421059893994
Fig4G,Fig5D,Monkey_A,V4,pre,rewarded,alpha_beta,-300,0,5,30,5,20,6,21,0.486183066695887
Fig4G,Fig5D,Monkey_A,V4,pre,rewarded,alpha_beta,-300,0,5,30,5,21,6,22,0.490635627957565
Fig4G,Fig5D,Monkey_A,V4,pre,rewarded,alpha_beta,-300,0,5,30,5,22,6,23,0.497619986850756
Fig4G,Fig5D,Monkey_A,V4,pre,rewarded,alpha_beta,-300,0,5,30,5,23,6,24,0.499275817566416
Fig4G,Fig5D,Monkey_A,V4,pre,rewarded,alpha_beta,-300,0,5,30,5,24,6,25,0.501932614183326
Fig4G,Fig5D,Monkey_A,V4,pre,rewarded,alpha_beta,-300,0,5,30,5,25,6,26,0.500469314372448
Fig4G,Fig5D,Monkey_A,V4,pre,rewarded,alpha_beta,-300,0,5,30,5,26,6,27,0.494820334250534
Fig4G,Fig5D,Monkey_A,V4,pre,rewarded,alpha_beta,-300,0,5,30,5,27,6,28,0.491365492163213
Fig4G,Fig5D,Monkey_A,V4,pre,rewarded,alpha_beta,-300,0,5,30,5,28,6,29,0.488782720919473
Fig4G,Fig5D,Monkey_A,V4,pre,rewarded,alpha_beta,-300,0,5,30,6,4,7,5,0.466609199600653
Fig4G,Fig5D,Monkey_A,V4,pre,rewarded,alpha_beta,-300,0,5,30,6,5,7,6,0.469040348698468
Fig4G,Fig5D,Monkey_A,V4,pre,rewarded,alpha_beta,-300,0,5,30,6,6,7,7,0.469547487439225
Fig4G,Fig5D,Monkey_A,V4,pre,rewarded,alpha_beta,-300,0,5,30,6,7,7,8,0.469580604053539
Fig4G,Fig5D,Monkey_A,V4,pre,rewarded,alpha_beta,-300,0,5,30,6,8,7,9,0.46104333568721
Fig4G,Fig5D,Monkey_A,V4,pre,rewarded,alpha_beta,-300,0,5,30,6,9,7,10,0.446805464241362
Fig4G,Fig5D,Monkey_A,V4,pre,rewarded,alpha_beta,-300,0,5,30,6,10,7,11,0.437523396725676
Fig4G,Fig5D,Monkey_A,V4,pre,rewarded,alpha_beta,-300,0,5,30,6,11,7,12,0.438360078246118
Fig4G,Fig5D,Monkey_A,V4,pre,rewarded,alpha_beta,-300,0,5,30,6,12,7,13,0.442135372277822
Fig4G,Fig5D,Monkey_A,V4,pre,rewarded,alpha_beta,-300,0,5,30,6,13,7,14,0.445574954748744
Fig4G,Fig5D,Monkey_A,V4,pre,rewarded,alpha_beta,-300,0,5,30,6,14,7,15,0.451112896810902
Fig4G,Fig5D,Monkey_A,V4,pre,rewarded,alpha_beta,-300,0,5,30,6,15,7,16,0.460202108749117
Fig4G,Fig5D,Monkey_A,V4,pre,rewarded,alpha_beta,-300,0,5,30,6,16,7,17,0.469501059244649
Fig4G,Fig5D,Monkey_A,V4,pre,rewarded,alpha_beta,-300,0,5,30,6,17,7,18,0.479506497512196
Fig4G,Fig5D,Monkey_A,V4,pre,rewarded,alpha_beta,-300,0,5,30,6,18,7,19,0.484966518128911
Fig4G,Fig5D,Monkey_A,V4,pre,rewarded,alpha_beta,-300,0,5,30,6,19,7,20,0.484033084147044
Fig4G,Fig5D,Monkey_A,V4,pre,rewarded,alpha_beta,-300,0,5,30,6,20,7,21,0.490017451157052
Fig4G,Fig5D,Monkey_A,V4,pre,rewarded,alpha_beta,-300,0,5,30,6,21,7,22,0.496831356888337
Fig4G,Fig5D,Monkey_A,V4,pre,rewarded,alpha_beta,-300,0,5,30,6,22,7,23,0.508178342708257
Fig4G,Fig5D,Monkey_A,V4,pre,rewarded,alpha_beta,-300,0,5,30,6,23,7,24,0.512671488056104
Fig4G,Fig5D,Monkey_A,V4,pre,rewarded,alpha_beta,-300,0,5,30,6,24,7,25,0.511995844189576
Fig4G,Fig5D,Monkey_A,V4,pre,rewarded,alpha_beta,-300,0,5,30,6,25,7,26,0.501704693955406
Fig4G,Fig5D,Monkey_A,V4,pre,rewarded,alpha_beta,-300,0,5,30,6,26,7,27,0.493895666431279
Fig4G,Fig5D,Monkey_A,V4,pre,rewarded,alpha_beta,-300,0,5,30,6,27,7,28,0.491039520783111
Fig4G,Fig5D,Monkey_A,V4,pre,rewarded,alpha_beta,-300,0,5,30,6,28,7,29,0.490471018904067
Fig4G,Fig5D,Monkey_A,V4,pre,rewarded,alpha_beta,-300,0,5,30,7,4,8,5,0.461846900593339
Fig4G,Fig5D,Monkey_A,V4,pre,rewarded,alpha_beta,-300,0,5,30,7,5,8,6,0.461477098400175
Fig4G,Fig5D,Monkey_A,V4,pre,rewarded,alpha_beta,-300,0,5,30,7,6,8,7,0.458360565255152
Fig4G,Fig5D,Monkey_A,V4,pre,rewarded,alpha_beta,-300,0,5,30,7,7,8,8,0.452026525758719
Fig4G,Fig5D,Monkey_A,V4,pre,rewarded,alpha_beta,-300,0,5,30,7,8,8,9,0.43647535328447
Fig4G,Fig5D,Monkey_A,V4,pre,rewarded,alpha_beta,-300,0,5,30,7,9,8,10,0.417929724596391
Fig4G,Fig5D,Monkey_A,V4,pre,rewarded,alpha_beta,-300,0,5,30,7,10,8,11,0.407710651699256
Fig4G,Fig5D,Monkey_A,V4,pre,rewarded,alpha_beta,-300,0,5,30,7,11,8,12,0.405697031679938
Fig4G,Fig5D,Monkey_A,V4,pre,rewarded,alpha_beta,-300,0,5,30,7,12,8,13,0.414940463145591
Fig4G,Fig5D,Monkey_A,V4,pre,rewarded,alpha_beta,-300,0,5,30,7,13,8,14,0.434815301823849
Fig4G,Fig5D,Monkey_A,V4,pre,rewarded,alpha_beta,-300,0,5,30,7,14,8,15,0.453429761122069
Fig4G,Fig5D,Monkey_A,V4,pre,rewarded,alpha_beta,-300,0,5,30,7,15,8,16,0.466527382082938
Fig4G,Fig5D,Monkey_A,V4,pre,rewarded,alpha_beta,-300,0,5,30,7,16,8,17,0.470321507130624
Fig4G,Fig5D,Monkey_A,V4,pre,rewarded,alpha_beta,-300,0,5,30,7,17,8,18,0.474077970146346
Fig4G,Fig5D,Monkey_A,V4,pre,rewarded,alpha_beta,-300,0,5,30,7,18,8,19,0.482463291694061
Fig4G,Fig5D,Monkey_A,V4,pre,rewarded,alpha_beta,-300,0,5,30,7,19,8,20,0.495013839173383
Fig4G,Fig5D,Monkey_A,V4,pre,rewarded,alpha_beta,-300,0,5,30,7,20,8,21,0.508953661090413
Fig4G,Fig5D,Monkey_A,V4,pre,rewarded,alpha_beta,-300,0,5,30,7,21,8,22,0.518204560027922
Fig4G,Fig5D,Monkey_A,V4,pre,rewarded,alpha_beta,-300,0,5,30,7,22,8,23,0.517241256158635
Fig4G,Fig5D,Monkey_A,V4,pre,rewarded,alpha_beta,-300,0,5,30,7,23,8,24,0.505893296320647
Fig4G,Fig5D,Monkey_A,V4,pre,rewarded,alpha_beta,-300,0,5,30,7,24,8,25,0.490035632827656
Fig4G,Fig5D,Monkey_A,V4,pre,rewarded,alpha_beta,-300,0,5,30,7,25,8,26,0.481021744953369
Fig4G,Fig5D,Monkey_A,V4,pre,rewarded,alpha_beta,-300,0,5,30,7,26,8,27,0.482296409931738
Fig4G,Fig5D,Monkey_A,V4,pre,rewarded,alpha_beta,-300,0,5,30,7,27,8,28,0.487790196508145
Fig4G,Fig5D,Monkey_A,V4,pre,rewarded,alpha_beta,-300,0,5,30,7,28,8,29,0.487834351993896
Fig4G,Fig5D,Monkey_A,V4,pre,non_rewarded,alpha_beta,-300,0,5,30,0,4,1,5,0.621331018518518
Fig4G,Fig5D,Monkey_A,V4,pre,non_rewarded,alpha_beta,-300,0,5,30,0,5,1,6,0.612351894718793
Fig4G,Fig5D,Monkey_A,V4,pre,non_rewarded,alpha_beta,-300,0,5,30,0,6,1,7,0.58455911351166
Fig4G,Fig5D,Monkey_A,V4,pre,non_rewarded,alpha_beta,-300,0,5,30,0,7,1,8,0.573833804869684
Fig4G,Fig5D,Monkey_A,V4,pre,non_rewarded,alpha_beta,-300,0,5,30,0,8,1,9,0.585185613854595
Fig4G,Fig5D,Monkey_A,V4,pre,non_rewarded,alpha_beta,-300,0,5,30,0,9,1,10,0.610082304526749
Fig4G,Fig5D,Monkey_A,V4,pre,non_rewarded,alpha_beta,-300,0,5,30,0,10,1,11,0.606370884773663
Fig4G,Fig5D,Monkey_A,V4,pre,non_rewarded,alpha_beta,-300,0,5,30,0,11,1,12,0.590014574759945
Fig4G,Fig5D,Monkey_A,V4,pre,non_rewarded,alpha_beta,-300,0,5,30,0,12,1,13,0.55927704903978
Fig4G,Fig5D,Monkey_A,V4,pre,non_rewarded,alpha_beta,-300,0,5,30,0,13,1,14,0.54034164951989
Fig4G,Fig5D,Monkey_A,V4,pre,non_rewarded,alpha_beta,-300,0,5,30,0,14,1,15,0.509962920096022
Fig4G,Fig5D,Monkey_A,V4,pre,non_rewarded,alpha_beta,-300,0,5,30,0,15,1,16,0.485106953017833
Fig4G,Fig5D,Monkey_A,V4,pre,non_rewarded,alpha_beta,-300,0,5,30,0,16,1,17,0.481755615569273
Fig4G,Fig5D,Monkey_A,V4,pre,non_rewarded,alpha_beta,-300,0,5,30,0,17,1,18,0.477722265089163
Fig4G,Fig5D,Monkey_A,V4,pre,non_rewarded,alpha_beta,-300,0,5,30,0,18,1,19,0.475028935185185
Fig4G,Fig5D,Monkey_A,V4,pre,non_rewarded,alpha_beta,-300,0,5,30,0,19,1,20,0.479570473251029
Fig4G,Fig5D,Monkey_A,V4,pre,non_rewarded,alpha_beta,-300,0,5,30,0,20,1,21,0.475486325445816
Fig4G,Fig5D,Monkey_A,V4,pre,non_rewarded,alpha_beta,-300,0,5,30,0,21,1,22,0.470129458161866
Fig4G,Fig5D,Monkey_A,V4,pre,non_rewarded,alpha_beta,-300,0,5,30,0,22,1,23,0.475407878943759
Fig4G,Fig5D,Monkey_A,V4,pre,non_rewarded,alpha_beta,-300,0,5,30,0,23,1,24,0.481165337791495
Fig4G,Fig5D,Monkey_A,V4,pre,non_rewarded,alpha_beta,-300,0,5,30,0,24,1,25,0.478464720507545
Fig4G,Fig5D,Monkey_A,V4,pre,non_rewarded,alpha_beta,-300,0,5,30,0,25,1,26,0.468421639231824
Fig4G,Fig5D,Monkey_A,V4,pre,non_rewarded,alpha_beta,-300,0,5,30,0,26,1,27,0.454791237997257
Fig4G,Fig5D,Monkey_A,V4,pre,non_rewarded,alpha_beta,-300,0,5,30,0,27,1,28,0.441646733539095
Fig4G,Fig5D,Monkey_A,V4,pre,non_rewarded,alpha_beta,-300,0,5,30,0,28,1,29,0.432326817558299
Fig4G,Fig5D,Monkey_A,V4,pre,non_rewarded,alpha_beta,-300,0,5,30,1,4,2,5,0.601274862825789
Fig4G,Fig5D,Monkey_A,V4,pre,non_rewarded,alpha_beta,-300,0,5,30,1,5,2,6,0.58985896776406
Fig4G,Fig5D,Monkey_A,V4,pre,non_rewarded,alpha_beta,-300,0,5,30,1,6,2,7,0.580676654663923
Fig4G,Fig5D,Monkey_A,V4,pre,non_rewarded,alpha_beta,-300,0,5,30,1,7,2,8,0.57394933127572
Fig4G,Fig5D,Monkey_A,V4,pre,non_rewarded,alpha_beta,-300,0,5,30,1,8,2,9,0.590902349108368
Fig4G,Fig5D,Monkey_A,V4,pre,non_rewarded,alpha_beta,-300,0,5,30,1,9,2,10,0.605629286694101
Fig4G,Fig5D,Monkey_A,V4,pre,non_rewarded,alpha_beta,-300,0,5,30,1,10,2,11,0.594955418381344
Fig4G,Fig5D,Monkey_A,V4,pre,non_rewarded,alpha_beta,-300,0,5,30,1,11,2,12,0.571837705761317
Fig4G,Fig5D,Monkey_A,V4,pre,non_rewarded,alpha_beta,-300,0,5,30,1,12,2,13,0.541893861454047
Fig4G,Fig5D,Monkey_A,V4,pre,non_rewarded,alpha_beta,-300,0,5,30,1,13,2,14,0.497595593278464
Fig4G,Fig5D,Monkey_A,V4,pre,non_rewarded,alpha_beta,-300,0,5,30,1,14,2,15,0.464528463648834
Fig4G,Fig5D,Monkey_A,V4,pre,non_rewarded,alpha_beta,-300,0,5,30,1,15,2,16,0.447768775720165
Fig4G,Fig5D,Monkey_A,V4,pre,non_rewarded,alpha_beta,-300,0,5,30,1,16,2,17,0.435436171124829
Fig4G,Fig5D,Monkey_A,V4,pre,non_rewarded,alpha_beta,-300,0,5,30,1,17,2,18,0.42907728909465
Fig4G,Fig5D,Monkey_A,V4,pre,non_rewarded,alpha_beta,-300,0,5,30,1,18,2,19,0.431990955075446
Fig4G,Fig5D,Monkey_A,V4,pre,non_rewarded,alpha_beta,-300,0,5,30,1,19,2,20,0.438650548696845
Fig4G,Fig5D,Monkey_A,V4,pre,non_rewarded,alpha_beta,-300,0,5,30,1,20,2,21,0.44312414266118
Fig4G,Fig5D,Monkey_A,V4,pre,non_rewarded,alpha_beta,-300,0,5,30,1,21,2,22,0.454991855281207
Fig4G,Fig5D,Monkey_A,V4,pre,non_rewarded,alpha_beta,-300,0,5,30,1,22,2,23,0.464213177297668
Fig4G,Fig5D,Monkey_A,V4,pre,non_rewarded,alpha_beta,-300,0,5,30,1,23,2,24,0.461766546639232
Fig4G,Fig5D,Monkey_A,V4,pre,non_rewarded,alpha_beta,-300,0,5,30,1,24,2,25,0.454351851851852
Fig4G,Fig5D,Monkey_A,V4,pre,non_rewarded,alpha_beta,-300,0,5,30,1,25,2,26,0.434283907750343
Fig4G,Fig5D,Monkey_A,V4,pre,non_rewarded,alpha_beta,-300,0,5,30,1,26,2,27,0.426730538408779
Fig4G,Fig5D,Monkey_A,V4,pre,non_rewarded,alpha_beta,-300,0,5,30,1,27,2,28,0.4169594478738
Fig4G,Fig5D,Monkey_A,V4,pre,non_rewarded,alpha_beta,-300,0,5,30,1,28,2,29,0.415890346364883
Fig4G,Fig5D,Monkey_A,V4,pre,non_rewarded,alpha_beta,-300,0,5,30,2,4,3,5,0.577313743141289
Fig4G,Fig5D,Monkey_A,V4,pre,non_rewarded,alpha_beta,-300,0,5,30,2,5,3,6,0.570731095679012
Fig4G,Fig5D,Monkey_A,V4,pre,non_rewarded,alpha_beta,-300,0,5,30,2,6,3,7,0.561738468792867
Fig4G,Fig5D,Monkey_A,V4,pre,non_rewarded,alpha_beta,-300,0,5,30,2,7,3,8,0.5495016718107
Fig4G,Fig5D,Monkey_A,V4,pre,non_rewarded,alpha_beta,-300,0,5,30,2,8,3,9,0.555940929355281
Fig4G,Fig5D,Monkey_A,V4,pre,non_rewarded,alpha_beta,-300,0,5,30,2,9,3,10,0.560007501714678
Fig4G,Fig5D,Monkey_A,V4,pre,non_rewarded,alpha_beta,-300,0,5,30,2,10,3,11,0.550835691015089
Fig4G,Fig5D,Monkey_A,V4,pre,non_rewarded,alpha_beta,-300,0,5,30,2,11,3,12,0.522212148491084
Fig4G,Fig5D,Monkey_A,V4,pre,non_rewarded,alpha_beta,-300,0,5,30,2,12,3,13,0.493043338477366
Fig4G,Fig5D,Monkey_A,V4,pre,non_rewarded,alpha_beta,-300,0,5,30,2,13,3,14,0.453597608024691
Fig4G,Fig5D,Monkey_A,V4,pre,non_rewarded,alpha_beta,-300,0,5,30,2,14,3,15,0.433809585048011
Fig4G,Fig5D,Monkey_A,V4,pre,non_rewarded,alpha_beta,-300,0,5,30,2,15,3,16,0.418255958504801
Fig4G,Fig5D,Monkey_A,V4,pre,non_rewarded,alpha_beta,-300,0,5,30,2,16,3,17,0.413394204389575
Fig4G,Fig5D,Monkey_A,V4,pre,non_rewarded,alpha_beta,-300,0,5,30,2,17,3,18,0.41884880829904
Fig4G,Fig5D,Monkey_A,V4,pre,non_rewarded,alpha_beta,-300,0,5,30,2,18,3,19,0.418846236282579
Fig4G,Fig5D,Monkey_A,V4,pre,non_rewarded,alpha_beta,-300,0,5,30,2,19,3,20,0.428042052469136
Fig4G,Fig5D,Monkey_A,V4,pre,non_rewarded,alpha_beta,-300,0,5,30,2,20,3,21,0.431868141289438
Fig4G,Fig5D,Monkey_A,V4,pre,non_rewarded,alpha_beta,-300,0,5,30,2,21,3,22,0.434010202331962
Fig4G,Fig5D,Monkey_A,V4,pre,non_rewarded,alpha_beta,-300,0,5,30,2,22,3,23,0.451343664266118
Fig4G,Fig5D,Monkey_A,V4,pre,non_rewarded,alpha_beta,-300,0,5,30,2,23,3,24,0.457868012688614
Fig4G,Fig5D,Monkey_A,V4,pre,non_rewarded,alpha_beta,-300,0,5,30,2,24,3,25,0.446485339506173
